Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
28/06/2019,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.19,27.4,25.55,26.05,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
29/06/2019,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.16,24.3,23.55,23.55,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
30/06/2019,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.12,24.75,21.35,22.55,-0.312257692,-2.450719872,-4.956382222,-18.31052167
01/07/2019,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.1,24.4,21.9,23.5,-0.304892473,-2.744967742,-5.181415193,-18.7016574
02/07/2019,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.1,24.9,21.9,23.25,-0.304892473,-2.744967742,-5.181415193,-18.7016574
03/07/2019,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.08,26.0,22.3,24.15,-0.304892473,-2.744967742,-5.181415193,-18.7016574
04/07/2019,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.05,23.8,21.05,22.2,-0.304892473,-2.744967742,-5.181415193,-18.7016574
05/07/2019,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.02,23.95,21.65,22.65,-0.304892473,-2.744967742,-5.181415193,-18.7016574
06/07/2019,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.02,24.85,22.35,22.45,-0.304892473,-2.744967742,-5.181415193,-18.7016574
07/07/2019,0.0,0.0,0.0,0.0,0.0,-39.41,-52.71,-312.02,23.2,20.7,21.6,-0.289647849,-2.607719355,-4.922344433,-17.76657453
08/07/2019,0.4,1.0,1.8,1.0,0.6,-39.41,-52.71,-311.99,23.9,22.45,22.15,-0.304892473,-2.744967742,-5.181415193,-18.7016574
09/07/2019,0.0,0.0,0.0,0.0,0.0,-39.41,-52.71,-311.97,24.3,22.85,22.8,-0.304892473,-2.744967742,-5.181415193,-18.7016574
10/07/2019,0.0,0.0,0.0,0.0,0.0,-39.41,-52.7,-311.98,19.7,19.4,18.55,-0.304892473,-2.744967742,-5.181415193,-18.7016574
11/07/2019,0.0,3.2,1.0,8.6,1.6,-39.41,-52.7,-311.93,20.4,18.3,18.85,-0.304892473,-2.744967742,-5.181415193,-18.7016574
12/07/2019,0.0,0.0,0.0,0.0,0.0,-39.41,-52.7,-311.9,21.05,19.6,20.0,-0.304892473,-2.744967742,-5.181415193,-18.7016574
13/07/2019,0.0,0.0,0.0,0.0,0.0,-39.4,-52.7,-311.9,20.5,19.65,20.6,-0.304892473,-2.744967742,-5.181415193,-18.7016574
14/07/2019,3.0,3.3,3.4,3.0,0.8,-39.4,-52.7,-311.88,20.05,18.15,18.5,-0.289647849,-2.607719355,-4.922344433,-17.76657453
15/07/2019,1.0,1.2,1.2,1.0,1.4,-39.4,-52.7,-311.88,15.9,16.55,15.0,-0.304892473,-2.744967742,-5.181415193,-18.7016574
16/07/2019,0.2,3.2,1.8,2.8,1.4,-39.4,-52.7,-311.83,17.8,16.35,16.9,-0.304892473,-2.744967742,-5.181415193,-18.7016574
17/07/2019,0.0,0.0,0.0,0.0,0.0,-39.4,-52.7,-311.79,20.9,17.0,18.65,-0.304892473,-2.744967742,-5.181415193,-18.7016574
18/07/2019,0.0,0.0,0.0,0.0,0.0,-39.4,-52.69,-311.77,21.25,18.85,20.05,-0.304892473,-2.744967742,-5.181415193,-18.7016574
19/07/2019,0.0,0.0,0.0,0.0,0.0,-39.4,-52.69,-311.72,21.5,19.5,20.05,-0.304892473,-2.744967742,-5.181415193,-18.7016574
20/07/2019,0.0,0.0,0.0,0.0,0.0,-39.4,-52.69,-311.68,22.65,19.8,21.1,-0.304892473,-2.744967742,-5.181415193,-18.7016574
21/07/2019,0.0,0.8,0.0,2.6,5.6,-39.4,-52.69,-311.64,23.85,20.15,20.7,-0.289647849,-2.607719355,-4.922344433,-17.76657453
22/07/2019,0.0,0.0,0.0,0.0,0.0,-39.4,-52.69,-311.63,25.45,22.35,23.0,-0.304892473,-2.744967742,-5.181415193,-18.7016574
23/07/2019,0.0,0.0,0.0,0.0,0.0,-39.39,-52.69,-311.63,25.7,23.2,23.9,-0.304892473,-2.744967742,-5.181415193,-18.7016574
24/07/2019,0.0,0.0,0.0,0.0,0.0,-39.39,-52.69,-311.63,27.65,23.75,24.0,-0.304892473,-2.744967742,-5.181415193,-18.7016574
25/07/2019,0.0,0.0,0.0,0.0,0.0,-39.39,-52.69,-311.62,27.15,24.2,24.65,-0.304892473,-2.744967742,-5.181415193,-18.7016574
26/07/2019,0.0,0.0,0.0,0.0,0.0,-39.39,-52.69,-311.64,26.2,23.4,24.05,-0.304892473,-2.744967742,-5.181415193,-18.7016574
27/07/2019,0.0,0.0,0.0,0.0,0.0,-39.38,-52.68,-311.69,21.6,20.8,20.3,-0.304892473,-2.744967742,-5.181415193,-18.7016574
28/07/2019,149.6,228.5,143.2,165.2,45.6,-39.35,-52.66,-311.73,15.5,16.55,16.4,-0.289647849,-2.607719355,-4.922344433,-17.76657453
29/07/2019,18.0,11.3,12.0,14.4,6.8,-39.35,-52.66,-311.64,21.1,20.05,19.05,-0.304892473,-2.744967742,-5.181415193,-18.7016574
30/07/2019,0.0,0.0,0.0,0.0,0.0,-39.35,-52.66,-311.57,21.05,19.4,19.85,-0.304892473,-2.744967742,-5.181415193,-18.7016574
31/07/2019,0.0,0.0,0.0,0.0,0.0,-39.34,-52.66,-311.54,21.7,20.45,20.15,-0.304892473,-2.744967742,-5.181415193,-18.7016574
01/08/2019,0.0,0.0,0.0,0.0,0.0,-39.34,-52.66,-311.51,23.7,21.95,21.1,-0.333971079,-2.739855395,-5.316451613,-18.83689906
02/08/2019,1.0,1.0,1.8,1.2,1.0,-39.34,-52.66,-311.52,22.8,20.35,21.0,-0.333971079,-2.739855395,-5.316451613,-18.83689906
03/08/2019,0.0,0.0,0.2,0.0,0.0,-39.34,-52.66,-311.52,20.95,19.75,19.85,-0.333971079,-2.739855395,-5.316451613,-18.83689906
04/08/2019,0.0,0.0,0.0,0.0,0.0,-39.34,-52.66,-311.48,22.8,20.0,20.75,-0.317272525,-2.602862625,-5.050629032,-17.89505411
05/08/2019,0.0,0.0,0.0,0.0,0.0,-39.34,-52.66,-311.44,22.8,19.85,20.6,-0.333971079,-2.739855395,-5.316451613,-18.83689906
06/08/2019,0.0,0.0,0.0,0.0,0.0,-39.34,-52.66,-311.43,23.65,20.3,21.55,-0.333971079,-2.739855395,-5.316451613,-18.83689906
09/08/2019,0.0,0.0,0.0,0.0,0.4,-39.34,-52.65,-311.4,24.05,21.45,22.75,-0.333971079,-2.739855395,-5.316451613,-18.83689906
10/08/2019,0.0,0.0,0.0,0.0,0.0,-39.34,-52.65,-311.37,25.7,23.0,23.65,-0.333971079,-2.739855395,-5.316451613,-18.83689906
11/08/2019,0.0,0.0,0.0,0.0,0.0,-39.34,-52.65,-311.36,26.8,23.75,23.9,-0.317272525,-2.602862625,-5.050629032,-17.89505411
12/08/2019,0.0,0.0,0.0,0.0,0.0,-39.33,-52.65,-311.37,26.95,24.0,24.2,-0.333971079,-2.739855395,-5.316451613,-18.83689906
13/08/2019,0.0,0.0,0.0,0.0,0.0,-39.33,-52.65,-311.38,25.15,23.25,23.05,-0.333971079,-2.739855395,-5.316451613,-18.83689906
14/08/2019,0.0,0.0,0.0,0.0,0.0,-39.33,-52.65,-311.37,19.7,19.4,19.15,-0.333971079,-2.739855395,-5.316451613,-18.83689906
15/08/2019,0.0,0.0,0.0,0.0,0.0,-39.33,-52.65,-311.33,19.15,17.5,18.35,-0.333971079,-2.739855395,-5.316451613,-18.83689906
16/08/2019,0.0,0.0,0.0,0.0,0.0,-39.33,-52.65,-311.32,19.15,18.15,18.85,-0.333971079,-2.739855395,-5.316451613,-18.83689906
13/11/2019,12.2,17.6,13.4,19.4,6.4,-39.16,-52.53,-310.96,8.2,7.0,7.7,-0.365,-2.713487179,-2.78642029,-19.81524444
14/11/2019,0.0,0.0,0.0,0.2,0.0,-39.16,-52.53,-310.88,7.75,6.3,6.55,-0.365,-2.713487179,-2.78642029,-19.81524444
15/11/2019,12.2,19.6,16.2,19.2,3.4,-39.15,-52.52,-310.89,7.9,8.15,8.05,-0.365,-2.713487179,-2.78642029,-19.81524444
16/11/2019,70.6,75.0,85.6,72.2,13.4,-39.12,-52.5,-310.83,7.35,8.0,7.0,-0.365,-2.713487179,-2.78642029,-19.81524444
17/11/2019,114.8,111.2,113.4,117.6,26.0,-39.06,-52.46,-310.87,6.45,6.5,6.1,-0.34675,-2.5778128209999998,-2.647099275,-18.82448222
18/11/2019,4.6,2.0,3.6,2.8,1.8,-39.02,-52.44,-310.78,6.45,6.55,6.2,-0.365,-2.713487179,-2.78642029,-19.81524444
19/11/2019,47.8,56.9,38.6,61.6,16.8,-39.02,-52.44,-310.74,6.85,7.55,6.85,-0.365,-2.713487179,-2.78642029,-19.81524444
20/11/2019,24.8,18.2,19.8,22.2,8.4,-39.01,-52.43,-310.71,9.15,8.35,8.2,-0.365,-2.713487179,-2.78642029,-19.81524444
21/11/2019,1.0,2.0,5.8,2.8,2.2,-39.02,-52.44,-310.68,6.75,6.8,6.1,-0.365,-2.713487179,-2.78642029,-19.81524444
22/11/2019,0.0,0.2,0.0,0.6,0.6,-39.03,-52.44,-310.65,8.05,6.95,7.35,-0.365,-2.713487179,-2.78642029,-19.81524444
23/11/2019,1.2,2.8,3.0,3.4,1.6,-39.04,-52.45,-310.66,8.95,9.45,8.75,-0.365,-2.713487179,-2.78642029,-19.81524444
24/11/2019,39.2,37.6,35.4,45.2,16.6,-39.03,-52.45,-310.66,8.3,9.15,8.4,-0.34675,-2.5778128209999998,-2.647099275,-18.82448222
25/11/2019,1.2,3.2,0.8,4.0,5.4,-39.04,-52.45,-310.61,10.15,9.25,8.9,-0.365,-2.713487179,-2.78642029,-19.81524444
26/11/2019,0.0,0.2,0.0,0.4,0.2,-39.04,-52.45,-310.53,10.75,8.9,9.3,-0.365,-2.713487179,-2.78642029,-19.81524444
27/11/2019,0.0,0.0,0.2,0.2,0.2,-39.04,-52.45,-310.51,9.1,8.0,8.15,-0.365,-2.713487179,-2.78642029,-19.81524444
28/11/2019,13.6,19.0,17.4,21.4,6.8,-39.04,-52.45,-310.48,9.25,9.25,8.6,-0.365,-2.713487179,-2.78642029,-19.81524444
29/11/2019,7.6,3.8,2.0,2.4,1.2,-39.05,-52.45,-310.41,9.65,7.95,8.35,-0.365,-2.713487179,-2.78642029,-19.81524444
30/11/2019,0.0,0.2,0.0,0.8,0.2,-39.05,-52.46,-310.33,7.9,6.45,6.6,-0.365,-2.713487179,-2.78642029,-19.81524444
01/12/2019,0.0,0.0,0.0,0.0,0.0,-39.05,-52.46,-310.28,7.65,5.7,6.05,-0.33323153,-2.479796566,-2.657165323,-18.44077688
02/12/2019,4.8,13.8,10.0,14.4,7.0,-39.05,-52.46,-310.28,9.55,9.55,9.4,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
03/12/2019,6.0,22.3,23.4,24.4,12.2,-39.05,-52.45,-310.23,4.6,6.55,4.3,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
04/12/2019,0.0,0.2,0.0,0.0,0.0,-39.05,-52.45,-310.2,3.8,4.35,3.65,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
05/12/2019,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.14,6.9,5.45,5.85,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
06/12/2019,4.8,1.0,6.0,1.4,2.4,-39.05,-52.46,-310.09,8.55,6.65,7.3,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
07/12/2019,6.6,7.8,7.4,7.4,5.2,-39.05,-52.45,-310.08,8.55,7.4,7.65,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
08/12/2019,0.0,0.0,0.0,0.4,0.0,-39.05,-52.45,-310.05,7.25,5.45,5.6,-0.33323153,-2.479796566,-2.657165323,-18.44077688
09/12/2019,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.09,7.2,8.1,5.45,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
10/12/2019,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.06,4.6,5.1,4.4,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
11/12/2019,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.01,1.65,1.25,1.5,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
12/12/2019,0.0,0.4,0.4,0.2,0.0,-39.04,-52.45,-310.05,2.7,1.85,1.9,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
13/12/2019,8.4,17.2,11.2,16.4,9.0,-39.03,-52.44,-310.1,4.8,3.85,4.8,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
14/12/2019,8.0,16.4,7.8,16.2,3.6,-39.04,-52.44,-309.96,6.75,4.05,5.05,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
15/12/2019,0.0,0.0,0.0,0.2,0.2,-39.04,-52.45,-309.8,7.7,7.1,6.65,-0.33323153,-2.479796566,-2.657165323,-18.44077688
16/12/2019,0.0,0.4,1.0,0.8,0.6,-39.04,-52.45,-309.74,9.35,9.35,9.4,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
17/12/2019,0.0,0.0,0.0,0.0,0.4,-39.04,-52.45,-309.72,11.95,10.95,11.55,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
18/12/2019,0.0,0.0,0.0,0.0,0.2,-39.04,-52.45,-309.68,9.85,9.45,8.95,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
19/12/2019,0.0,0.0,0.0,0.0,0.0,-39.04,-52.45,-309.67,8.15,7.5,7.0,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
20/12/2019,7.8,7.6,8.4,7.6,2.6,-39.04,-52.44,-309.7,7.0,7.65,7.55,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
21/12/2019,59.6,102.8,102.8,117.6,22.4,-38.97,-52.4,-309.76,9.8,8.65,8.9,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
22/12/2019,10.0,37.3,32.8,40.6,12.2,-38.87,-52.33,-309.78,8.45,8.65,8.5,-0.33323153,-2.479796566,-2.657165323,-18.44077688
23/12/2019,2.2,1.6,1.4,2.4,0.8,-38.82,-52.3,-309.59,7.75,7.4,7.15,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
24/12/2019,0.0,0.0,0.0,0.0,0.0,-38.83,-52.31,-309.44,7.95,6.1,7.35,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
30/12/2019,0.0,0.0,0.0,0.0,0.0,-38.89,-52.34,-308.86,0.1,0.35,-0.1,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
31/12/2019,0.0,0.0,0.0,0.0,0.0,-38.89,-52.34,-308.81,4.2,1.4,2.8,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
01/01/2020,0.0,0.0,0.0,0.0,0.0,-38.9,-52.35,-308.74,9.25,5.95,7.55,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
02/01/2020,0.0,0.0,0.0,0.0,0.0,-38.9,-52.35,-308.66,8.15,7.0,6.65,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
07/01/2020,0.0,0.0,0.0,0.0,0.0,-38.91,-52.35,-308.39,5.85,4.0,4.95,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
08/01/2020,0.0,0.0,0.0,0.0,0.0,-38.91,-52.35,-308.31,5.15,5.15,4.45,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
09/01/2020,0.0,0.0,0.0,0.0,0.0,-38.94,-52.35,-308.06,5.5,3.65,4.5,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
12/01/2020,0.0,0.0,0.0,0.2,0.0,-39.01,-52.35,-307.65,4.05,3.05,3.25,-0.342217482,-2.5152263269999997,-5.2724785480000005,-18.59533559
13/01/2020,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.6,3.7,2.1,3.0,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
14/01/2020,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.54,2.9,2.2,2.0,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
15/01/2020,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.47,5.15,3.95,3.85,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
16/01/2020,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.41,4.85,3.8,3.9,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
17/01/2020,0.0,0.0,0.0,0.2,0.0,-39.0,-52.35,-307.39,4.7,3.4,3.55,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
18/01/2020,10.0,18.4,10.6,16.8,6.2,-38.99,-52.34,-307.39,4.25,4.55,4.15,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
19/01/2020,0.6,1.8,3.2,1.4,5.0,-38.99,-52.34,-307.33,3.05,3.15,2.65,-0.342217482,-2.5152263269999997,-5.2724785480000005,-18.59533559
20/01/2020,0.2,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.2,1.65,2.35,1.35,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
21/01/2020,0.0,0.0,0.0,0.0,0.0,-39.0,-52.34,-307.13,3.5,3.8,3.25,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
22/01/2020,0.0,0.0,0.0,0.0,0.0,-38.99,-52.34,-307.12,6.9,6.35,5.9,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
23/01/2020,0.0,0.0,0.0,0.0,0.0,-38.99,-52.34,-307.12,6.85,5.2,5.5,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
24/01/2020,0.0,0.0,0.0,0.0,0.0,-38.98,-52.34,-307.11,6.95,4.7,5.8,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
25/01/2020,7.6,20.4,15.6,20.2,6.6,-38.98,-52.33,-307.11,6.8,6.7,6.6,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
26/01/2020,0.2,2.0,2.6,2.8,3.6,-38.97,-52.33,-307.08,5.05,6.3,4.25,-0.342217482,-2.5152263269999997,-5.2724785480000005,-18.59533559
27/01/2020,0.0,0.2,0.0,0.4,0.0,-38.97,-52.32,-307.04,6.2,6.6,4.8,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
28/01/2020,0.0,0.0,0.0,0.2,0.0,-38.96,-52.32,-307.04,7.55,8.2,7.15,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
29/01/2020,0.0,0.0,0.0,0.0,0.0,-38.96,-52.32,-307.0,6.15,7.05,5.05,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
30/01/2020,0.4,0.0,0.0,0.2,0.0,-38.96,-52.32,-306.89,6.5,6.05,5.45,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
31/01/2020,0.0,1.4,1.0,2.4,0.0,-38.95,-52.31,-306.84,7.7,7.4,7.15,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
01/02/2020,0.0,2.0,3.2,7.4,1.6,-38.95,-52.31,-306.8,7.9,8.25,8.15,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
02/02/2020,0.0,2.0,2.2,4.4,2.2,-38.95,-52.31,-306.76,9.35,9.3,9.3,-0.366252675,-2.8106218789999997,-5.837005266,-20.0599673
03/02/2020,0.0,0.0,0.0,0.0,0.2,-38.94,-52.31,-306.73,10.45,9.65,9.0,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
04/02/2020,0.0,0.0,0.0,0.4,0.0,-38.93,-52.3,-306.77,7.75,7.9,7.3,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
05/02/2020,3.2,4.4,5.0,1.6,0.4,-38.93,-52.3,-306.7,3.7,2.75,3.6,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
06/02/2020,0.0,0.0,0.0,2.2,0.0,-38.93,-52.3,-306.59,2.1,1.55,1.75,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
07/02/2020,0.0,0.0,0.0,0.2,0.0,-38.93,-52.3,-306.53,5.1,2.85,3.6,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
08/02/2020,0.0,0.0,0.0,0.0,0.0,-38.93,-52.29,-306.49,5.6,3.95,3.7,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
09/02/2020,0.0,0.0,0.0,0.0,0.0,-38.93,-52.29,-306.44,4.45,3.95,2.9,-0.366252675,-2.8106218789999997,-5.837005266,-20.0599673
10/02/2020,0.0,3.6,2.0,5.2,2.0,-38.92,-52.29,-306.46,8.85,8.6,8.5,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
11/02/2020,0.0,0.0,0.0,0.0,0.0,-38.91,-52.28,-306.49,9.05,9.1,8.8,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
12/02/2020,0.0,0.0,0.0,0.0,0.0,-38.91,-52.28,-306.43,7.85,7.4,6.1,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
13/02/2020,0.0,0.0,0.0,0.0,0.0,-38.91,-52.28,-306.37,6.9,5.1,5.0,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
14/02/2020,1.2,0.6,0.0,1.0,0.2,-38.9,-52.28,-306.36,8.45,7.2,6.85,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
15/02/2020,0.0,0.0,0.0,0.0,0.0,-38.9,-52.28,-306.27,8.3,6.5,6.15,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
16/02/2020,0.0,0.0,0.0,0.0,0.0,-38.9,-52.28,-306.22,8.5,6.5,6.75,-0.366252675,-2.8106218789999997,-5.837005266,-20.0599673
17/02/2020,0.0,0.0,0.0,0.0,0.0,-38.9,-52.27,-306.2,7.65,7.0,6.95,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
18/02/2020,0.0,0.0,0.0,0.0,0.0,-38.89,-52.27,-306.2,7.2,7.0,6.45,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
19/02/2020,0.0,0.0,0.0,0.0,0.0,-38.89,-52.27,-306.2,5.95,5.75,4.75,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
20/02/2020,1.2,1.8,0.6,1.8,2.2,-38.89,-52.26,-306.16,5.8,4.4,4.95,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
21/02/2020,0.0,0.0,0.0,0.0,0.0,-38.88,-52.26,-306.12,7.0,6.3,5.5,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
22/02/2020,0.0,0.0,0.0,0.0,0.0,-38.88,-52.26,-306.05,8.45,6.9,7.3,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
23/02/2020,0.0,0.0,0.0,0.0,0.0,-38.88,-52.26,-306.02,7.55,7.6,6.55,-0.366252675,-2.8106218789999997,-5.837005266,-20.0599673
24/02/2020,0.0,0.0,0.0,0.2,0.0,-38.87,-52.25,-306.05,8.9,8.5,8.3,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
25/02/2020,0.0,0.0,0.0,0.4,0.0,-38.86,-52.25,-306.09,7.35,7.95,6.1,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
26/02/2020,0.0,0.0,0.0,0.0,0.0,-38.85,-52.24,-306.14,3.6,4.75,3.9,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
27/02/2020,1.2,4.2,1.0,0.4,0.0,-38.85,-52.24,-306.05,4.55,1.95,3.1,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
28/02/2020,1.0,3.2,1.4,5.4,1.2,-38.85,-52.24,-305.98,5.25,4.1,4.1,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
29/02/2020,0.0,0.0,0.0,0.0,0.0,-38.84,-52.23,-305.92,5.8,4.15,4.3,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
01/03/2020,1.8,9.2,3.4,9.4,3.6,-38.84,-52.23,-305.95,7.05,7.35,7.1,-0.34071488,-2.66192768,-5.676778876,-19.06691519
02/03/2020,33.8,59.1,53.8,51.4,17.8,-38.82,-52.22,-305.96,7.25,6.1,5.95,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
03/03/2020,50.6,60.5,56.8,67.6,13.0,-38.79,-52.2,-305.95,4.85,4.95,4.6,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
04/03/2020,5.8,6.0,5.6,6.0,7.4,-38.78,-52.19,-305.85,4.85,4.4,4.35,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
05/03/2020,0.0,0.0,0.0,0.0,1.2,-38.77,-52.19,-305.8,5.9,3.85,3.9,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
06/03/2020,18.0,41.6,32.4,41.4,10.6,-38.75,-52.17,-305.82,7.3,7.0,6.4,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
07/03/2020,6.0,6.8,2.8,5.4,1.6,-38.74,-52.17,-305.73,4.0,5.0,3.45,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
08/03/2020,0.4,2.7,2.2,2.4,0.8,-38.74,-52.17,-305.62,4.5,3.75,4.0,-0.34071488,-2.66192768,-5.676778876,-19.06691519
09/03/2020,0.0,0.0,0.0,0.0,0.4,-38.74,-52.16,-305.62,5.7,3.65,4.15,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
10/03/2020,0.0,0.0,0.0,0.2,0.2,-38.74,-52.16,-305.55,6.6,6.0,6.45,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
11/03/2020,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.48,9.9,8.6,8.3,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
12/03/2020,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.43,8.05,6.65,7.2,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
13/03/2020,0.0,0.0,0.0,0.2,0.0,-38.74,-52.16,-305.44,7.85,7.95,7.9,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
14/03/2020,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.42,8.75,8.65,7.65,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
15/03/2020,0.0,0.0,0.0,0.2,0.0,-38.74,-52.16,-305.36,5.75,6.1,5.1,-0.34071488,-2.66192768,-5.676778876,-19.06691519
16/03/2020,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.29,8.5,6.6,7.3,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
