Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
27/10/2011,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,-13.42,-6.19,-2.65,-8.92,-3.74,12.15,10.95,13.6,12.25,-11004.65445,-16373.663999999999,-12726.72,0.0,0.0,0.45,-0.31
28/10/2011,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.46,-6.14,-2.79,-8.91,-4.04,13.3,11.85,14.45,12.95,-11004.65445,-16373.663999999999,-12726.72,0.0,0.0,0.32,-0.9
29/10/2011,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,-13.46,-6.18,-2.8,-8.93,-4.19,14.15,12.8,16.0,13.85,-11004.65445,-16373.663999999999,-12726.72,0.0,0.0,0.3,-0.94
30/10/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.44,-6.16,-2.89,-8.91,-4.26,13.9,12.3,15.2,13.85,-10454.42173,-15554.9808,-12090.383999999998,0.0,0.0,0.3,-0.97
31/10/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-13.43,-6.15,-2.7,-8.86,-4.3,12.0,9.7,13.85,12.55,-11004.65445,-16373.663999999999,-12726.72,0.0,0.0,0.3,-0.98
01/11/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.42,-6.16,-2.92,-8.8,-4.33,13.3,10.55,14.2,13.1,-10270.0,-16040.16,-12873.6,0.0,0.0,0.22,-0.99
02/11/2011,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,-13.42,-6.13,-2.72,-8.78,-4.35,13.25,11.6,14.25,13.1,-10270.0,-16040.16,-12873.6,0.0,0.0,0.24,-1.0
03/11/2011,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.4,-6.13,-2.88,-8.79,-4.37,13.95,11.5,14.4,14.35,-10270.0,-16040.16,-12873.6,0.0,0.0,0.24,-1.02
04/11/2011,13.0,1.4,0.4,0.6,10.4,2.8,17.4,1.4,30.4,13.8,-13.38,-6.14,-2.83,-8.75,-4.38,16.1,11.45,16.25,15.0,-10270.0,-16040.16,-12873.6,0.0,0.0,0.25,-1.01
05/11/2011,51.6,20.8,10.2,7.8,26.8,18.0,34.2,12.2,28.6,43.6,-13.37,-6.14,-2.83,-8.77,-4.28,16.5,11.0,16.4,15.25,-10270.0,-16040.16,-12873.6,0.0,0.0,0.54,-0.2
06/11/2011,20.8,6.4,10.8,4.0,16.4,9.6,17.6,14.2,13.0,17.0,-13.35,-6.1,-2.59,-8.77,-3.98,16.1,10.85,16.25,15.85,-9756.5,-15238.152,-12229.92,0.0,0.0,0.58,-0.03
07/11/2011,17.8,1.4,25.0,6.0,30.4,5.6,20.0,1.4,22.4,9.6,-13.41,-6.06,-2.75,-8.77,-4.04,11.85,8.1,12.45,12.05,-10270.0,-16040.16,-12873.6,0.0,0.0,0.46,-0.66
08/11/2011,47.2,20.0,8.0,19.6,28.6,18.0,28.2,17.8,9.6,41.0,-13.43,-5.9,-2.59,-8.69,-3.98,15.1,9.75,15.3,14.95,-10270.0,-16040.16,-12873.6,0.0,0.0,0.65,0.26
09/11/2011,2.6,0.4,0.2,1.0,2.0,1.2,0.6,0.2,0.0,1.4,-13.44,-5.86,-2.6,-8.67,-3.83,14.6,11.5,16.25,14.85,-10270.0,-16040.16,-12873.6,0.0,0.0,0.53,-0.21
10/11/2011,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,-13.43,-5.83,-2.58,-8.66,-3.99,12.8,10.3,14.35,12.8,-10270.0,-16040.16,-12873.6,0.0,0.0,0.41,-0.85
11/11/2011,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.44,-5.83,-2.7,-8.71,-4.14,11.55,9.95,13.45,12.25,-10270.0,-16040.16,-12873.6,0.0,0.0,0.34,-0.98
12/11/2011,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,-13.5,-5.84,-2.75,-8.78,-4.21,9.45,7.05,10.45,10.55,-10270.0,-16040.16,-12873.6,0.0,0.0,0.3,-1.0
13/11/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.51,-5.85,-2.7,-8.82,-4.26,9.8,8.05,11.3,9.2,-9756.5,-15238.152,-12229.92,0.0,0.0,0.27,-1.02
14/11/2011,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.48,-5.85,-2.73,-8.74,-4.3,8.1,9.1,10.7,8.2,-10270.0,-16040.16,-12873.6,0.0,0.0,0.25,-1.03
15/11/2011,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-13.43,-5.86,-2.77,-8.64,-4.32,6.85,6.9,9.5,7.2,-10270.0,-16040.16,-12873.6,0.0,0.0,0.24,-1.03
16/11/2011,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.42,-5.89,-2.62,-8.65,-4.34,7.55,7.8,9.35,7.25,-10270.0,-16040.16,-12873.6,0.0,0.0,0.25,-1.04
17/11/2011,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-13.45,-5.91,-2.65,-8.67,-4.35,7.3,8.75,9.1,6.95,-10270.0,-16040.16,-12873.6,0.0,0.0,0.24,-1.04
18/11/2011,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.46,-5.92,-2.71,-8.69,-4.37,7.1,8.3,8.9,6.9,-10270.0,-16040.16,-12873.6,0.0,0.0,0.2,-1.05
19/11/2011,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-13.45,-5.94,-2.83,-8.74,-4.39,6.0,7.9,8.15,6.65,-10270.0,-16040.16,-12873.6,0.0,0.0,0.17,-1.05
20/11/2011,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.44,-5.97,-2.81,-8.76,-4.4,7.7,8.6,9.6,7.25,-9756.5,-15238.152,-12229.92,0.0,0.0,0.18,-1.06
21/11/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.43,-5.96,-2.73,-8.7,-4.41,10.6,9.65,11.85,10.7,-10270.0,-16040.16,-12873.6,0.0,0.0,0.17,-1.06
22/11/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.41,-5.99,-2.74,-8.68,-4.41,9.35,10.95,9.5,10.3,-10270.0,-16040.16,-12873.6,0.0,0.0,0.18,-1.05
23/11/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,-13.42,-6.0,-2.79,-8.71,-4.42,11.4,11.55,11.9,11.5,-10270.0,-16040.16,-12873.6,0.0,0.0,0.17,-1.07
24/11/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.47,-6.02,-2.73,-8.75,-4.44,10.45,11.0,11.85,10.8,-10270.0,-16040.16,-12873.6,0.0,0.0,0.17,-1.08
25/11/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.48,-6.04,-2.92,-8.79,-4.44,9.4,9.8,11.8,9.6,-10270.0,-16040.16,-12873.6,0.0,0.0,0.16,-1.07
26/11/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.47,-6.05,-2.93,-8.81,-4.45,7.9,9.25,10.4,8.15,-10270.0,-16040.16,-12873.6,0.0,0.0,0.14,-1.07
27/11/2011,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.48,-6.07,-2.81,-8.85,-4.46,7.25,8.0,9.9,7.85,-9756.5,-15238.152,-12229.92,0.0,0.0,0.16,-1.07
28/11/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.46,-6.06,-2.84,-8.83,-4.46,9.65,7.45,10.45,8.9,-10270.0,-16040.16,-12873.6,0.0,0.0,0.15,-1.06
29/11/2011,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.44,-6.09,-2.87,-8.74,-4.46,7.95,8.45,10.75,8.3,-10270.0,-16040.16,-12873.6,0.0,0.0,0.16,-1.06
30/11/2011,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,-13.45,-6.1,-2.9,-8.77,-4.47,7.0,8.45,9.15,7.35,-10270.0,-16040.16,-12873.6,0.0,0.0,0.22,-1.06
01/12/2011,0.2,0.2,5.0,0.4,0.0,0.0,0.0,0.0,0.8,0.0,-13.46,-6.1,-2.85,-8.8,-4.48,10.0,8.4,11.25,10.2,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.18,-1.07
02/12/2011,10.0,6.2,5.6,8.0,5.0,4.4,9.2,0.4,12.8,22.0,-13.41,-6.1,-2.92,-8.75,-4.48,13.55,8.8,14.0,13.1,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.18,-1.05
03/12/2011,27.0,1.8,4.0,0.0,15.0,12.6,16.4,1.2,35.4,30.6,-13.38,-6.11,-2.94,-8.77,-4.47,12.9,7.8,12.55,13.25,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.28,-0.9
04/12/2011,30.6,5.6,9.6,1.2,21.2,6.0,21.8,1.4,8.4,47.0,-13.36,-6.09,-2.9,-8.82,-4.35,12.9,7.35,11.35,12.55,-9414.193548000001,-14996.016000000001,-11844.143999999998,0.0,0.0,0.45,-0.74
05/12/2011,34.0,1.2,13.2,13.0,30.8,32.0,33.2,1.8,30.8,37.6,-13.33,-6.06,-2.56,-8.74,-4.29,12.2,8.2,13.3,13.55,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.58,-0.08
06/12/2011,5.8,26.2,0.0,11.0,14.8,19.0,4.4,0.4,0.2,20.0,-13.32,-6.02,-2.28,-8.66,-3.93,9.8,6.9,10.3,9.2,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.6,-0.01
07/12/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,-13.37,-5.97,-2.39,-8.6,-3.98,9.1,6.7,8.8,7.7,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.48,-0.58
08/12/2011,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,-13.39,-5.94,-2.47,-8.58,-4.1,12.0,8.25,12.6,11.55,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.44,-0.88
09/12/2011,0.6,0.2,2.2,0.4,0.6,0.0,0.4,0.0,0.0,0.6,-13.41,-5.94,-2.42,-8.57,-4.19,8.45,7.45,10.4,9.75,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.43,-0.93
10/12/2011,0.4,0.0,12.6,1.0,0.2,0.2,0.2,0.0,0.0,0.2,-13.37,-5.94,-2.63,-8.5,-4.24,11.55,6.9,12.9,13.1,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.43,-0.95
11/12/2011,1.2,0.2,0.0,4.8,0.4,2.4,0.0,0.0,1.2,0.2,-13.37,-5.93,-2.46,-8.49,-4.27,12.35,8.25,12.0,11.95,-9414.193548000001,-14996.016000000001,-11844.143999999998,0.0,0.0,0.32,-0.97
12/12/2011,15.4,4.2,56.4,44.2,14.0,20.4,14.0,3.6,23.6,21.2,-13.33,-5.94,-2.14,-8.43,-4.28,9.75,5.05,9.4,10.15,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.38,-0.9
13/12/2011,24.0,32.2,0.0,13.2,22.6,27.4,20.2,9.8,0.2,13.2,-13.32,-5.92,-1.94,-8.3,-4.27,7.1,6.45,9.15,7.6,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.42,-0.94
14/12/2011,9.8,5.0,0.0,0.4,5.4,4.2,4.4,0.0,35.8,9.2,-13.33,-5.89,-2.03,-8.23,-4.29,12.55,6.4,12.2,12.4,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.41,-0.91
15/12/2011,14.4,0.2,0.0,0.2,10.6,11.8,26.0,2.0,1.8,44.0,-13.31,-5.89,-2.08,-8.11,-4.11,14.05,6.65,12.3,13.6,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.62,0.09
16/12/2011,6.8,0.2,9.6,0.6,1.8,0.4,3.4,0.0,59.0,4.4,-13.27,-5.86,-2.23,-8.05,-3.91,14.0,6.35,13.45,14.05,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.69,0.35
17/12/2011,98.4,0.0,0.0,22.4,90.6,46.2,100.0,115.4,0.0,113.8,-13.16,-5.8,-1.89,-7.93,-3.2,6.8,4.85,8.2,7.6,-9909.677419,-15785.28,-12467.52,0.0,0.0,1.14,1.45
18/12/2011,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.26,-5.71,-2.05,-8.03,-3.08,3.6,2.5,3.65,3.3,-9414.193548000001,-14996.016000000001,-11844.143999999998,0.0,0.0,0.71,0.34
19/12/2011,0.2,3.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.29,-5.68,-2.08,-8.07,-3.21,3.95,1.7,4.35,4.75,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.61,0.02
20/12/2011,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.31,-5.67,-2.24,-7.98,-3.37,-0.05,1.05,2.15,0.7,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.52,-0.34
21/12/2011,0.0,0.6,0.0,0.8,0.2,0.2,0.0,0.0,0.4,0.6,-13.31,-5.68,-2.28,-7.94,-3.56,3.05,3.45,4.4,3.15,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.47,-0.67
22/12/2011,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-13.34,-5.7,-2.35,-7.94,-3.72,3.5,5.2,6.25,4.1,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.41,-0.84
23/12/2011,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,-13.37,-5.73,-2.41,-7.97,-3.83,3.8,6.0,6.15,4.25,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.37,-0.86
24/12/2011,0.2,0.2,3.6,0.2,0.0,0.0,0.2,0.0,11.4,0.2,-13.33,-5.75,-2.42,-7.94,-3.85,3.95,3.75,5.6,4.45,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.38,-0.97
25/12/2011,15.2,3.4,0.0,2.4,8.0,8.2,11.4,24.0,0.0,15.0,-13.39,-5.78,-2.42,-7.99,-3.91,6.7,3.85,6.45,6.7,-9414.193548000001,-14996.016000000001,-11844.143999999998,0.0,0.0,0.33,-1.01
26/12/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.45,-5.77,-2.48,-7.96,-3.95,6.65,4.2,6.45,5.25,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.36,-1.01
27/12/2011,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.44,-5.81,-2.41,-7.89,-3.99,7.1,6.45,9.1,7.85,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.31,-1.02
28/12/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.41,-5.82,-2.51,-7.85,-4.02,4.15,7.05,6.0,4.6,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.3,-1.02
29/12/2011,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,-13.34,-5.84,-2.42,-7.8,-4.04,6.1,4.3,6.75,6.05,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.32,-1.02
30/12/2011,0.4,0.2,0.0,0.0,0.4,0.2,0.2,1.0,0.2,0.2,-13.28,-5.86,-2.43,-7.74,-4.03,3.2,3.5,5.7,4.0,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.31,-1.02
31/12/2011,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,-13.32,-5.9,-2.48,-7.77,-4.02,3.35,4.1,6.1,4.15,-9909.677419,-15785.28,-12467.52,0.0,0.0,0.27,-1.03
01/01/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.35,-5.93,-2.49,-7.82,-4.03,5.3,5.4,7.0,5.2,-9428.265806,-15094.511999999999,-12131.423999999999,0.0,0.0,0.29,-1.03
02/01/2012,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.4,0.2,-13.32,-5.93,-2.46,-7.72,-4.08,7.75,6.85,8.25,7.25,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.31,-1.02
03/01/2012,34.2,15.6,0.0,9.4,25.4,21.2,35.2,1.6,0.4,42.4,-13.33,-5.93,-2.38,-7.74,-4.09,8.8,6.7,10.6,9.4,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.42,-0.93
04/01/2012,0.0,0.0,7.6,0.2,0.2,0.0,0.2,0.0,5.0,0.4,-13.31,-5.92,-2.34,-7.75,-4.12,3.75,5.45,5.0,4.6,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.39,-1.0
05/01/2012,6.4,11.2,0.0,11.2,5.0,5.0,4.0,0.8,0.8,5.6,-13.21,-5.92,-2.14,-7.6,-4.14,5.75,4.3,5.95,6.25,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.38,-1.01
06/01/2012,0.2,0.0,0.0,0.2,2.2,1.8,0.6,1.0,0.0,1.0,-13.21,-5.91,-2.19,-7.51,-4.14,8.35,4.0,9.75,8.95,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.36,-1.02
07/01/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.31,-5.91,-2.26,-7.56,-4.16,3.95,4.95,5.55,5.15,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.36,-1.06
08/01/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.29,-5.92,-2.24,-7.54,-4.17,4.75,7.45,6.2,4.8,-9428.265806,-15094.511999999999,-12131.423999999999,0.0,0.0,0.32,-1.06
09/01/2012,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-13.35,-5.94,-2.36,-7.54,-4.17,4.8,7.25,5.7,5.2,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.31,-1.05
10/01/2012,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.38,-5.95,-2.36,-7.51,-4.18,4.25,6.6,6.9,5.6,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.3,-1.04
11/01/2012,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.41,-5.97,-2.41,-7.52,-4.19,4.65,6.85,7.1,5.05,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.29,-1.04
12/01/2012,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-13.39,-5.98,-2.43,-7.5,-4.2,4.6,4.35,6.15,4.6,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.27,-1.04
15/01/2012,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-13.31,-6.02,-2.5,-7.53,-4.2,3.15,3.25,5.25,3.4,-9428.265806,-15094.511999999999,-12131.423999999999,0.0,0.0,0.26,-1.07
16/01/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.33,-6.04,-2.51,-7.52,-4.2,2.4,2.45,4.4,3.5,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.25,-1.07
17/01/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.38,-6.06,-2.53,-7.54,-4.22,2.1,1.95,3.85,2.15,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.23,-1.08
18/01/2012,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.41,-6.07,-2.56,-7.56,-4.23,3.05,3.7,4.8,3.55,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.22,-1.06
19/01/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.4,-6.09,-2.57,-7.54,-4.33,4.95,3.15,6.6,5.4,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.25,-1.04
20/01/2012,2.2,2.8,3.2,1.2,5.2,3.4,2.0,0.0,2.2,4.2,-13.29,-6.1,-2.56,-7.43,-4.48,7.35,5.85,8.1,7.95,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.26,-1.05
21/01/2012,0.2,0.2,0.0,0.2,1.0,0.4,0.2,0.0,0.0,1.0,-13.29,-6.12,-2.62,-7.44,-4.49,7.1,7.1,8.35,7.1,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.25,-1.06
22/01/2012,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,-13.28,-6.12,-2.58,-7.48,-4.49,8.05,6.7,8.8,7.85,-9428.265806,-15094.511999999999,-12131.423999999999,0.0,0.0,0.24,-1.04
23/01/2012,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.29,-6.12,-2.58,-7.45,-4.49,8.15,5.75,9.4,8.65,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.25,-1.03
24/01/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.29,-6.13,-2.6,-7.43,-4.5,7.8,6.35,10.15,8.9,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.23,-1.04
25/01/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.34,-6.14,-2.63,-7.46,-4.5,5.25,3.45,7.05,5.65,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.23,-1.08
26/01/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.35,-6.16,-2.63,-7.48,-4.5,2.45,2.95,4.6,3.45,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.23,-1.09
27/01/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.38,-6.17,-2.64,-7.47,-4.51,6.4,2.4,6.9,6.15,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.24,-1.06
28/01/2012,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.37,-6.19,-2.68,-7.49,-4.51,7.1,2.6,7.15,7.75,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.23,-1.05
29/01/2012,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-13.34,-6.19,-2.66,-7.49,-4.52,6.05,2.8,6.8,7.6,-9428.265806,-15094.511999999999,-12131.423999999999,0.0,0.0,0.22,-1.03
30/01/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.36,-6.18,-2.63,-7.47,-4.52,2.6,1.2,2.9,3.9,-9924.490323,-15888.96,-12769.92,0.0,0.0,0.2,-1.07
20/02/2012,22.6,2.8,3.0,2.4,9.8,6.6,19.6,2.6,8.8,34.0,-13.48,-6.37,-2.81,-7.91,-4.69,6.4,1.3,6.45,6.75,-10372.535170000001,-16368.48,-13046.4,0.0,0.0,0.19,-1.11
29/05/2012,2.4,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.2,6.8,-13.4,-5.96,-2.41,-6.59,-4.24,18.9,13.65,18.35,20.15,-10224.53548,-15034.464,-12208.32,0.0,0.0,0.29,-1.04
30/05/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-13.36,-5.94,-2.55,-6.62,-4.25,19.0,14.95,18.75,20.55,-10224.53548,-15034.464,-12208.32,0.0,0.0,0.28,-1.04
02/06/2012,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.36,-5.96,-2.59,-6.7,-4.28,19.9,15.1,19.9,21.05,-10552.288,-15777.503999999999,-12787.2,0.0,0.0,0.26,-1.05
03/06/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.35,-5.99,-2.57,-6.72,-4.29,22.55,16.3,21.4,23.55,-10024.6736,-14988.6288,-12147.84,0.0,0.0,0.26,-1.05
04/06/2012,22.0,0.4,0.0,0.0,4.8,4.6,16.6,1.6,29.0,20.2,-13.3,-6.0,-2.48,-6.66,-4.29,18.95,13.25,18.8,18.9,-10552.288,-15777.503999999999,-12787.2,0.0,0.0,0.28,-1.02
28/06/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.53,-6.32,-3.12,-7.51,-4.4,26.1,22.3,26.05,27.35,-10552.288,-15777.503999999999,-12787.2,0.0,0.0,0.16,-1.07
29/06/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.55,-6.33,-3.07,-7.59,-4.43,25.95,22.25,25.9,26.8,-10552.288,-15777.503999999999,-12787.2,0.0,0.0,0.15,-1.07
30/06/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.57,-6.34,-3.08,-7.67,-4.42,26.45,23.6,26.0,27.0,-10552.288,-15777.503999999999,-12787.2,0.0,0.0,0.14,-1.07
01/07/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.58,-6.32,-3.03,-7.72,-4.43,27.45,25.2,27.3,27.95,-10715.81956,-15917.7744,-12985.056,0.0,0.0,0.15,-1.07
02/07/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.6,-6.32,-3.16,-7.76,-4.44,26.75,19.1,25.6,27.5,-11279.81006,-16755.552,-13668.48,0.0,0.0,0.14,-1.07
03/07/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.62,-6.34,-3.12,-7.8,-4.45,23.15,16.8,22.3,24.5,-11279.81006,-16755.552,-13668.48,0.0,0.0,0.14,-1.07
09/08/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.01,-6.27,-3.3,-8.85,-4.64,25.35,22.7,24.8,25.8,-11282.25806,-16044.48,-12632.544,0.0,0.0,0.13,-1.09
10/08/2012,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.99,-6.26,-3.25,-8.84,-4.64,26.8,22.6,26.2,27.2,-11282.25806,-16044.48,-12632.544,0.0,0.0,0.13,-1.09
11/08/2012,0.0,2.6,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,-13.98,-6.24,-3.22,-8.8,-4.64,25.15,21.2,24.7,25.0,-11282.25806,-16044.48,-12632.544,0.0,0.0,0.11,-1.1
