Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
14/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.27
15/02/2006,8.4,5.2,5.2,13.0,5.6,12.0,1.4,3.2,2.4,1.4,0.6,1.8,0.6,0.0,8.0,1.35
16/02/2006,25.6,14.4,10.8,23.8,11.6,26.8,5.0,10.2,0.8,1.2,2.8,0.8,5.4,8.6,11.45,1.49
17/02/2006,0.8,0.4,0.6,1.8,0.8,1.4,8.6,17.8,4.0,3.4,1.6,1.2,9.0,12.8,13.15,2.18
18/02/2006,0.0,0.0,1.0,2.2,0.2,2.2,0.6,1.2,0.0,0.0,0.0,0.0,0.0,1.4,11.55,1.94
19/02/2006,0.4,0.0,1.6,3.2,1.6,2.8,0.2,0.0,0.0,0.0,0.0,0.0,2.0,1.8,11.85,1.78
20/02/2006,22.0,17.8,19.0,22.2,20.0,23.6,10.6,22.4,10.8,9.6,8.2,4.6,15.4,10.4,10.75,2.15
21/02/2006,10.0,9.2,10.8,15.8,9.6,12.4,8.6,9.2,3.2,4.0,13.4,12.2,8.2,11.6,8.7,2.33
22/02/2006,6.0,5.4,8.4,11.8,6.8,10.6,6.2,8.0,3.6,5.4,4.8,3.6,8.2,7.4,9.3,2.3
23/02/2006,0.2,0.2,0.4,0.4,0.2,0.2,0.4,5.8,2.2,1.0,1.2,0.2,0.0,4.6,8.05,2.26
24/02/2006,3.6,2.0,3.6,2.6,1.0,3.8,1.0,0.2,0.0,0.0,1.6,0.0,0.2,9.6,7.8,2.23
25/02/2006,1.0,0.4,0.4,0.0,1.4,0.2,1.8,0.6,2.2,5.0,4.6,1.4,4.4,0.0,7.55,2.11
26/02/2006,0.0,0.0,0.0,0.2,0.0,0.2,2.8,5.8,0.2,0.4,1.0,0.4,0.6,1.2,8.9,1.85
27/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6,1.0,0.4,2.6,0.4,5.8,7.35,1.97
28/02/2006,0.4,1.4,0.4,0.0,1.8,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,8.15,1.81
01/03/2006,6.6,0.2,1.6,0.0,5.2,0.0,2.2,0.0,4.2,8.8,9.0,9.0,3.4,4.0,6.9,1.75
02/03/2006,1.2,1.8,2.6,1.4,1.0,2.8,6.4,3.8,1.2,1.6,0.6,1.6,4.4,0.0,7.0,1.82
03/03/2006,26.2,27.6,15.2,13.8,20.4,28.4,10.0,2.6,6.0,3.4,10.8,3.4,7.2,0.0,8.15,2.06
04/03/2006,0.0,0.0,0.2,1.4,0.2,3.8,1.0,19.2,0.6,0.0,0.0,0.0,0.2,41.8,14.2,2.01
05/03/2006,30.6,34.0,20.0,29.8,25.8,41.0,0.2,0.4,0.0,0.0,0.0,0.0,5.6,6.0,11.75,2.64
06/03/2006,0.8,0.6,0.4,0.4,0.0,0.4,24.0,43.4,12.4,10.4,13.6,11.4,36.4,38.4,7.3,3.49
07/03/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.7,2.6
08/03/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,2.41
09/03/2006,4.2,3.0,3.0,1.8,3.0,3.2,2.6,3.8,1.6,4.0,3.6,3.2,2.2,0.0,9.75,2.14
10/03/2006,15.0,18.0,18.6,25.6,15.6,22.0,3.6,3.2,0.2,0.6,1.8,0.6,1.0,10.2,11.6,1.98
11/03/2006,1.8,0.2,0.4,0.8,0.2,0.6,16.8,8.8,0.0,0.6,2.8,2.2,13.8,4.8,8.7,2.05
12/03/2006,0.0,0.0,1.0,0.2,0.2,0.2,3.2,0.0,0.0,0.0,3.2,0.0,1.6,2.0,6.4,1.78
13/03/2006,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.2,0.0,0.2,0.0,0.8,7.6,7.55,2.04
14/03/2006,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6,0.0,0.0,0.0,0.0,2.4,3.2,7.4,1.89
15/03/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,8.95,1.83
16/03/2006,2.4,2.2,2.8,3.8,2.6,4.4,4.8,0.2,3.4,6.8,9.2,7.2,5.2,0.4,8.2,1.75
17/03/2006,0.0,0.0,0.2,0.0,0.0,0.0,1.6,4.8,0.8,3.8,5.8,2.8,5.0,3.6,8.25,1.68
18/03/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,3.6,9.05,1.82
19/03/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,9.25,1.79
20/03/2006,2.0,1.2,1.2,1.0,1.6,0.8,0.2,0.6,0.0,0.6,3.4,0.2,0.4,0.0,9.7,1.82
21/03/2006,16.6,14.8,10.2,19.4,8.6,25.0,5.0,6.4,2.8,1.6,4.2,2.2,2.6,10.0,12.0,1.83
22/03/2006,10.6,9.4,10.8,6.6,10.6,5.2,3.2,3.8,1.2,1.4,2.0,0.4,2.2,4.2,11.75,1.86
23/03/2006,0.6,0.0,0.0,0.0,0.0,0.0,10.6,16.2,7.2,5.0,6.4,7.2,8.2,15.2,12.15,2.02
24/03/2006,3.4,2.4,2.4,4.0,2.2,4.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,2.0,9.45,2.06
25/03/2006,0.0,0.0,0.0,0.0,0.2,0.0,1.4,3.2,1.6,2.4,6.2,2.0,1.4,1.4,12.95,2.07
26/03/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,12.75,1.67
27/03/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,1.75
28/03/2006,1.4,0.2,1.0,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,12.55,1.92
29/03/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14.45,1.76
30/03/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,1.62
31/03/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,1.86
01/04/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,1.72
02/04/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,1.42
03/04/2006,2.0,0.4,2.8,8.8,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,1.2,0.0,15.8,1.59
04/04/2006,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.8,0.0,0.0,0.0,0.0,1.4,14.7,1.57
05/04/2006,1.8,1.4,2.4,5.0,1.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35,1.58
06/04/2006,2.4,0.6,1.0,6.8,1.8,5.8,0.0,1.0,0.6,2.6,1.8,0.4,0.8,1.4,14.5,1.63
07/04/2006,0.0,0.0,0.0,0.0,0.0,0.0,5.2,6.0,1.6,3.0,6.0,1.2,6.4,6.2,12.4,1.61
08/04/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,11.9,1.32
09/04/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,1.26
10/04/2006,2.4,0.6,0.2,2.4,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,1.5
11/04/2006,4.6,1.2,1.4,2.6,2.2,3.0,0.0,0.2,0.0,2.8,2.0,0.0,0.0,0.0,12.5,1.54
12/04/2006,0.4,0.2,0.8,0.6,0.2,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,11.25,1.3
13/04/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,12.9,1.47
14/04/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,1.51
15/04/2006,1.4,0.0,0.2,0.6,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,1.31
16/04/2006,0.8,0.4,0.6,0.2,0.4,0.2,0.0,0.4,0.0,1.4,5.8,1.8,0.0,0.0,16.2,1.23
17/04/2006,0.2,0.2,0.0,0.2,0.0,0.0,0.4,2.2,0.2,0.0,0.0,0.0,0.0,1.2,16.4,1.31
18/04/2006,2.4,0.2,1.2,3.0,0.8,1.4,0.0,0.4,0.0,0.6,4.8,25.2,0.2,2.4,15.45,1.46
19/04/2006,0.0,0.0,0.2,0.0,0.0,0.2,5.4,6.0,0.0,1.4,4.6,4.0,9.0,43.2,16.9,1.55
20/04/2006,3.6,0.0,0.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,16.4,1.56
21/04/2006,0.2,0.0,1.6,8.0,5.4,1.2,1.8,15.2,15.6,2.6,7.2,1.0,2.8,0.0,17.2,1.52
22/04/2006,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.2,0.0,0.2,5.2,0.0,0.0,0.0,18.15,1.34
23/04/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05,1.2
24/04/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55,1.19
25/04/2006,2.2,2.6,2.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,1.19
26/04/2006,2.4,0.2,0.6,6.4,2.0,4.0,9.2,0.4,1.2,0.0,0.0,0.0,13.8,13.6,18.85,1.4
27/04/2006,0.6,0.2,1.0,0.6,1.6,0.6,2.0,3.6,1.6,5.2,8.8,0.4,5.4,0.8,16.25,1.53
28/04/2006,0.8,1.8,0.8,2.2,0.8,1.6,2.2,4.0,1.0,0.6,0.2,0.0,2.6,15.8,16.8,1.51
29/04/2006,4.0,5.6,13.0,15.0,8.2,14.6,0.0,0.0,2.8,1.2,3.2,3.0,0.0,2.4,17.45,1.38
30/04/2006,0.2,0.2,0.0,0.2,0.2,0.2,15.2,18.6,14.2,6.4,19.4,5.4,3.2,8.2,15.2,1.43
01/05/2006,0.4,0.4,0.0,0.0,0.6,0.0,0.8,2.4,0.0,1.0,23.0,4.0,1.2,2.2,16.85,1.54
02/05/2006,0.2,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55,1.7
03/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,18.3,1.6
04/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15,1.49
05/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,1.57
06/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,1.34
07/05/2006,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,1.15
08/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,2.2,17.2,1.24
09/05/2006,56.0,54.6,45.0,30.8,42.0,24.0,9.6,16.6,8.8,14.2,2.6,15.6,19.6,16.0,15.45,1.63
10/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,5.0,0.2,2.0,0.0,0.8,0.8,16.2,1.55
11/05/2006,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,15.0,1.2,0.0,0.0,17.65,1.53
12/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.4,1.0,0.0,0.0,18.35,1.49
13/05/2006,2.6,0.2,2.4,2.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,1.28
14/05/2006,6.2,3.4,5.0,5.4,4.4,4.6,2.8,5.8,2.2,1.0,0.4,0.2,3.0,6.0,18.65,1.21
15/05/2006,0.2,0.0,0.0,0.0,0.2,0.2,2.8,1.4,0.0,0.0,5.8,0.0,1.4,2.4,19.7,1.28
16/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,1.35
17/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,1.36
18/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,1.34
19/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.35
20/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,1.22
21/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,1.13
22/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05,1.13
23/05/2006,3.6,1.4,2.6,6.2,2.4,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,1.12
24/05/2006,9.8,6.6,10.0,8.6,10.0,7.2,9.2,16.6,8.6,5.4,0.4,3.2,5.4,10.2,19.65,1.16
25/05/2006,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.2,0.0,0.6,1.4,1.4,1.0,0.8,19.15,1.14
26/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15,1.12
27/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.11
28/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.85,1.1
29/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,1.11
30/05/2006,23.4,23.2,25.6,19.8,29.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,14.05,1.14
31/05/2006,0.8,0.2,0.0,0.2,0.4,0.0,11.4,20.8,7.2,1.2,0.2,3.0,16.2,27.2,14.15,1.17
01/06/2006,5.2,1.6,9.0,2.8,2.2,15.0,1.6,2.6,1.0,7.4,17.6,10.8,3.2,3.0,16.1,1.26
02/06/2006,0.0,0.0,1.4,0.6,0.0,0.4,11.0,6.8,2.2,0.0,0.0,0.0,4.2,25.4,14.65,1.31
03/06/2006,1.0,0.0,0.8,0.2,0.0,0.0,9.2,5.8,0.0,0.0,0.0,0.2,1.4,12.4,16.3,1.22
04/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.6,18.65,1.12
05/06/2006,0.8,1.4,3.0,2.6,0.8,2.4,0.0,1.2,0.0,0.0,2.8,5.0,0.0,0.0,19.25,1.15
06/06/2006,6.8,0.0,27.0,5.4,10.4,6.0,7.4,19.8,0.6,0.4,3.6,0.0,5.0,2.4,18.8,1.22
07/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,12.6,1.8,2.2,1.8,8.4,18.05,1.24
08/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85,1.2
09/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05,1.19
10/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,1.19
11/06/2006,1.8,0.2,0.8,1.2,3.4,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,19.95,1.09
12/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1.11
13/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15,1.15
14/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,1.1
15/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,1.08
16/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,22.6,1.06
17/06/2006,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,1.05
18/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,1.04
19/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.95,1.04
20/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,1.04
21/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,1.04
22/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,1.04
23/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,1.03
24/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,1.02
25/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15,1.03
26/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,1.02
27/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,1.01
28/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,1.01
29/06/2006,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.65,1.01
30/06/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,1.01
01/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,1.01
02/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,1.01
03/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,1.01
04/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,1.02
05/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,1.02
06/07/2006,0.0,0.0,0.0,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,1.03
07/07/2006,13.0,12.6,9.4,10.4,8.8,9.4,7.2,10.0,22.8,5.6,20.8,15.0,26.8,10.8,23.9,1.12
08/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.0,17.8,5.6,11.4,1.4,9.8,11.0,24.1,1.12
09/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,26.55,1.12
10/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05,1.14
11/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,1.06
12/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.45,1.02
13/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,1.02
14/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,1.02
15/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,1.02
16/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,1.01
17/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,1.01
18/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,1.01
19/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,1.02
20/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.15,1.02
21/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,1.02
22/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,1.03
23/07/2006,0.0,0.0,0.0,3.8,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.95,1.05
24/07/2006,12.0,0.0,0.0,26.2,0.0,4.8,0.0,4.6,3.2,0.0,0.0,0.0,0.0,0.0,30.5,1.09
25/07/2006,1.2,3.4,0.0,1.6,1.6,2.4,0.0,2.4,0.0,0.0,0.0,0.0,5.8,0.0,29.2,1.05
26/07/2006,0.0,0.0,0.0,2.4,0.0,6.0,31.6,16.4,0.0,0.0,0.0,0.4,9.4,1.2,29.85,1.05
27/07/2006,0.0,0.0,0.4,0.6,0.0,0.4,0.2,9.4,0.4,0.0,0.2,5.8,0.0,0.0,28.8,1.05
28/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,37.2,11.2,2.2,0.2,4.6,28.55,1.12
29/07/2006,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,1.06
30/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,3.0,0.2,0.0,0.0,27.85,1.05
31/07/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,1.05
01/08/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,28.8,1.05
02/08/2006,0.0,0.0,0.8,3.6,0.0,17.0,0.0,0.0,0.0,0.2,11.8,0.0,0.0,0.0,27.7,1.04
03/08/2006,1.0,2.6,4.0,1.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,1.04
04/08/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.6,0.2,0.0,4.8,8.2,0.0,5.0,23.5,1.02
05/08/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,1.07
06/08/2006,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,23.35,1.08
07/08/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35,1.03
08/08/2006,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,25.05,1.04
09/08/2006,0.4,0.6,2.4,0.0,2.4,0.0,2.4,19.6,0.0,1.2,1.0,3.0,12.6,4.6,23.3,1.06
10/08/2006,1.8,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,4.8,0.0,0.4,2.0,24.2,1.03
11/08/2006,0.4,0.4,0.8,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.2,1.2,0.0,0.0,22.25,1.1
12/08/2006,25.2,20.4,34.8,108.6,26.8,95.0,16.0,13.2,11.4,1.2,11.8,1.8,4.6,19.6,19.85,1.16
13/08/2006,0.2,0.0,0.2,0.0,0.4,0.0,20.8,25.4,20.4,6.0,4.2,4.4,16.0,13.4,20.4,1.13
14/08/2006,16.0,11.0,12.2,9.6,8.6,10.2,0.0,0.4,0.0,0.6,0.0,0.0,0.2,0.0,21.55,1.06
15/08/2006,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.6,0.0,0.2,0.0,0.2,0.0,0.0,21.45,1.04
16/08/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,24.2,1.04
17/08/2006,0.0,0.0,2.8,0.4,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,1.05
18/08/2006,0.0,0.0,0.0,0.4,0.2,0.2,2.0,1.0,0.8,0.8,0.8,0.0,0.8,1.4,26.0,1.06
19/08/2006,0.4,0.2,1.6,0.4,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,26.05,1.05
20/08/2006,0.6,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,24.8,1.06
21/08/2006,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.6,2.2,1.4,1.0,2.4,1.4,25.55,1.04
22/08/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,1.06
23/08/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1.11
24/08/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95,1.04
25/08/2006,0.0,0.6,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,23.45,1.03
26/08/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,23.35,1.03
